timu_ground timu_onboard ax_meas ay_meas az_meas wx_meas wy_meas wz_meas
113.387609 114.743118 -4.488614 -0.203375 7.185131 0.180568 -0.038351 0.037818
113.390741 114.749732 -4.672848 -0.191412 7.098996 0.200276 -0.033557 0.016512
113.401314 114.753163 -4.682418 -0.069387 7.017646 0.214125 -0.031426 -0.003196
113.401448 114.758271 -4.739842 0.028712 7.003290 0.218919 -0.038883 -0.019708
113.411490 114.763422 -4.835548 0.086135 6.931510 0.208798 -0.049004 -0.022904
113.411658 114.768490 -4.849904 0.150737 6.732920 0.188558 -0.053265 -0.018110
113.417450 114.773475 -4.799658 0.186627 6.991327 0.161392 -0.056993 -0.019175
113.422684 114.778499 -4.684811 0.373254 6.874087 0.134760 -0.058059 -0.006924
113.428583 114.783766 -4.589105 0.361290 6.792737 0.097475 -0.058591 -0.000533
113.430803 114.788672 -4.596283 0.401965 6.864516 0.070842 -0.066581 0.005859
113.437369 114.793964 -4.524503 0.418714 6.921940 0.028763 -0.071908 0.016512
113.440461 114.798936 -4.392907 0.373254 6.974578 -0.004794 -0.077767 0.024502
113.451645 114.804122 -4.409656 0.339756 7.161205 -0.021306 -0.088952 0.034622
113.451793 114.809122 -4.471865 0.265584 7.070284 -0.042079 -0.101736 0.049004
113.456186 114.814288 -4.294809 0.253621 7.125315 -0.048471 -0.118248 0.060189
113.466452 114.819335 -4.218244 0.227302 7.213843 -0.052732 -0.136358 0.070842
113.468168 114.824445 -4.330699 0.153130 7.177953 -0.055928 -0.157131 0.083626
113.473476 114.829465 -4.266097 0.062209 7.180346 -0.055928 -0.171513 0.094811
113.481731 114.834647 -4.218244 0.074172 7.177953 -0.047938 -0.184296 0.102269
113.481882 114.839641 -4.201495 -0.007178 7.185131 -0.041014 -0.196547 0.109726
113.486377 114.845019 -4.213459 -0.112455 7.149242 -0.027698 -0.210929 0.111856
113.494633 114.852190 -4.234993 -0.069387 7.170775 -0.012251 -0.212527 0.106530
113.504897 114.855016 -4.201495 -0.074172 7.146849 -0.003196 -0.213592 0.100671
113.506207 114.860037 -4.005298 -0.066994 7.144456 0.013849 -0.213059 0.085224
113.506988 114.865415 -4.062722 -0.117240 7.244948 0.025567 -0.211994 0.071375
113.512710 114.870178 -4.072292 -0.088528 7.173168 0.042079 -0.209863 0.056993
113.521549 114.875329 -3.964623 0.002393 7.244948 0.052200 -0.206668 0.051667
113.521685 114.880339 -3.916770 0.026319 7.285623 0.063385 -0.208266 0.042612
113.536460 114.885699 -3.998120 0.023927 7.335868 0.072440 -0.207200 0.036753
113.537305 114.890638 -3.897629 0.157915 7.259304 0.078299 -0.217321 0.038351
113.538061 114.895680 -3.871310 0.198590 7.288015 0.080963 -0.223180 0.035155
113.541645 114.900681 -3.947874 0.229695 7.225806 0.081495 -0.234365 0.040481
113.551111 114.905858 -3.895236 0.248836 7.254518 0.074038 -0.248747 0.049004
113.555620 114.911050 -3.883273 0.275155 7.261696 0.072973 -0.265792 0.056993
113.557294 114.916021 -3.833027 0.215339 7.259304 0.064983 -0.275379 0.069244
113.566190 114.921021 -3.885665 0.126811 7.323905 0.056993 -0.290293 0.091083
113.568057 114.926284 -4.067507 -0.028712 7.304764 0.050069 -0.306806 0.110258
113.576122 114.931203 -3.926341 -0.031104 7.410041 0.045275 -0.319056 0.127303
113.577479 114.936537 -3.801923 -0.040675 7.335868 0.049004 -0.329177 0.142750
113.584257 114.941487 -3.818671 -0.126811 7.355010 0.055395 -0.342493 0.155533
113.588875 114.946752 -3.780389 -0.122025 7.376543 0.072440 -0.353146 0.160860
113.595509 114.952430 -3.806708 -0.066994 7.381329 0.092681 -0.370191 0.165654
113.607254 114.956518 -3.679897 -0.043068 7.374151 0.107595 -0.380844 0.164588
113.607406 114.961511 -3.878488 -0.133988 7.448323 0.123042 -0.382442 0.159262
113.607890 114.966680 -3.897629 -0.045460 7.520103 0.142217 -0.379246 0.161392
113.618091 114.971627 -3.720573 0.035890 7.491391 0.162990 -0.377115 0.158197
113.621156 114.976577 -3.696646 0.129203 7.620594 0.177905 -0.370191 0.149674
113.627628 114.981601 -3.878488 0.203375 7.567956 0.190156 -0.369658 0.148609
113.628358 114.986605 -3.821064 0.323008 7.488998 0.196547 -0.372321 0.137956
113.636010 114.991616 -3.787567 0.488101 7.467464 0.197080 -0.374452 0.131032
113.637308 114.996637 -3.818671 0.590985 7.381329 0.187492 -0.381909 0.119313
113.647292 115.001617 -3.909592 0.636445 7.398077 0.173111 -0.392562 0.117715
113.647953 115.006998 -3.849776 0.703439 7.395685 0.145946 -0.394693 0.115585
113.655813 115.011732 -3.751677 0.787182 7.433967 0.118248 -0.396290 0.121444
113.657510 115.016764 -3.689468 0.825465 7.472250 0.089485 -0.392029 0.128368
113.664644 115.021738 -3.739714 0.837428 7.474642 0.055395 -0.393095 0.138489
113.671404 115.026765 -3.722965 0.890066 7.618201 0.018110 -0.390964 0.151805
113.675961 115.031776 -3.770818 0.925956 7.560778 -0.013849 -0.389366 0.173643
113.677415 115.036774 -3.888058 0.760863 7.771331 -0.049536 -0.378713 0.189623
113.719350 115.041942 -4.057936 0.703439 7.785687 -0.079365 -0.378713 0.208266
113.721110 115.046885 -4.072292 0.665157 7.989062 -0.109726 -0.377648 0.234365
113.721252 115.052770 -3.995727 0.698654 7.941209 -0.129434 -0.389899 0.261530
113.721392 115.056918 -4.191925 0.612519 8.024952 -0.142750 -0.408541 0.282304
113.721530 115.061911 -4.213459 0.543132 7.917283 -0.153403 -0.436239 0.302012
113.721669 115.066994 -4.089041 0.512027 8.068020 -0.155001 -0.473524 0.327579
113.721807 115.071924 -3.978979 0.456996 8.079983 -0.155533 -0.517734 0.347819
113.721949 115.077306 -4.065114 0.344542 8.008203 -0.148076 -0.559814 0.370723
113.735538 115.082050 -3.945482 0.311045 8.118265 -0.139554 -0.607219 0.394160
113.735685 115.087071 -3.895236 0.327793 8.012989 -0.124107 -0.643972 0.406411
113.737255 115.092062 -3.926341 0.248836 8.111087 -0.104399 -0.683388 0.412270
113.738771 115.097080 -4.055544 0.198590 8.163726 -0.078832 -0.701498 0.415998
113.747958 115.102095 -4.105789 0.232087 8.156548 -0.048471 -0.718543 0.409607
113.748572 115.107094 -3.955052 0.248836 8.180474 -0.015979 -0.732392 0.397356
113.755918 115.112249 -4.067507 0.193805 8.216364 0.014914 -0.747838 0.384040
113.758221 115.117192 -4.124931 0.189019 8.101517 0.054863 -0.768612 0.363266
113.766629 115.122212 -4.089041 0.119633 8.060842 0.088420 -0.801103 0.348352
113.768766 115.127196 -4.045973 0.198590 7.943602 0.120379 -0.820811 0.335036
113.776155 115.132230 -4.129716 0.155522 7.962743 0.147544 -0.848509 0.316393
113.778263 115.137245 -4.072292 0.150737 7.977099 0.164588 -0.865554 0.302012
113.785223 115.142234 -3.923948 0.332579 7.965136 0.184829 -0.882599 0.280173
113.788108 115.147401 -3.907199 0.370861 7.862252 0.195482 -0.892186 0.262596
113.798620 115.152346 -4.026832 0.404358 7.812006 0.198678 -0.892186 0.241822
113.798787 115.157363 -3.986157 0.473745 7.730656 0.197613 -0.879403 0.216788
113.806086 115.162361 -3.938304 0.512027 7.725871 0.185894 -0.858629 0.191221
113.811189 115.167377 -4.026832 0.612519 7.639735 0.168317 -0.835725 0.166719
113.818913 115.172412 -4.230207 0.672335 7.560778 0.145946 -0.810158 0.141684
113.819726 115.177384 -4.172784 0.674728 7.603845 0.119313 -0.792048 0.119846
113.828412 115.182572 -4.060329 0.696261 7.527280 0.075636 -0.767546 0.099605
113.828564 115.187515 -4.160820 0.579022 7.450716 0.037285 -0.760089 0.092681
113.836883 115.192532 -4.191925 0.528776 7.410041 -0.005859 -0.756893 0.094279
113.838593 115.197516 -4.048366 0.526383 7.355010 -0.047938 -0.771275 0.102801
113.848313 115.202548 -3.828242 0.509635 7.448323 -0.093213 -0.788320 0.108128
113.848984 115.207560 -3.746892 0.574236 7.299979 -0.134227 -0.821344 0.109726
113.859142 115.212746 -3.689468 0.540739 7.228199 -0.175241 -0.859695 0.108660
113.859772 115.217789 -3.648793 0.567058 7.448323 -0.216255 -0.885794 0.103866
113.866486 115.222745 -3.565050 0.519205 7.560778 -0.251943 -0.908166 0.094811
113.868478 115.227759 -3.502841 0.425892 7.527280 -0.284434 -0.916688 0.082028
113.876033 115.232836 -3.493271 0.425892 7.551207 -0.308936 -0.923080 0.059124
113.881709 115.237774 -3.438240 0.421107 7.567956 -0.332905 -0.931070 0.034622
113.886233 115.242977 -3.498056 0.433070 7.594275 -0.348352 -0.936396 0.010653
113.888463 115.247865 -3.639222 0.339756 7.682803 -0.362734 -0.928939 -0.015979
113.895874 115.253014 -3.579406 0.368468 7.835932 -0.373387 -0.924145 -0.045808
113.900802 115.258813 -3.588977 0.311045 7.804828 -0.385105 -0.916688 -0.067646
113.906661 115.263192 -3.672720 0.339756 7.735441 -0.392562 -0.925210 -0.082028
113.909764 115.268306 -3.780389 0.380432 7.778509 -0.404280 -0.943320 -0.103866
113.915632 115.273583 -4.101004 0.299081 8.027345 -0.412270 -0.963028 -0.126238
113.921631 115.278387 -3.967016 0.222517 7.850288 -0.425586 -0.992324 -0.141152
113.928484 115.283621 -3.878488 0.217731 7.675625 -0.436772 -1.039197 -0.157131
113.934548 115.288554 -3.749284 0.138774 7.752190 -0.442098 -1.101517 -0.160860
113.937614 115.293911 -3.579406 0.160308 7.687588 -0.445827 -1.169696 -0.168850
113.946971 115.298844 -3.371245 0.124418 7.766546 -0.451686 -1.228287 -0.183764
113.947880 115.303893 -3.237257 -0.095706 7.716300 -0.449555 -1.267171 -0.197080
113.951366 115.309148 -3.098483 -0.174664 7.646913 -0.450621 -1.309783 -0.210396
113.958550 115.314069 -2.832899 -0.160308 7.733048 -0.446892 -1.325229 -0.224245
113.960868 115.319267 -2.557744 -0.098099 7.845503 -0.437304 -1.333752 -0.241290
113.966885 115.324229 -2.521854 -0.129203 7.907712 -0.426119 -1.322033 -0.262596
113.970885 115.329246 -2.459645 -0.136381 8.065627 -0.411737 -1.304989 -0.290826
113.976922 115.334498 -2.483572 -0.167486 8.185260 -0.392029 -1.275160 -0.325981
113.982917 115.339419 -2.476394 -0.162700 8.106302 -0.371789 -1.258648 -0.356342
113.988969 115.344748 -2.641487 -0.256014 7.955565 -0.345156 -1.234679 -0.386170
113.990407 115.349699 -2.797009 -0.212946 7.969921 -0.323318 -1.222428 -0.416531
113.998552 115.354872 -2.780261 -0.189019 7.883786 -0.299881 -1.206981 -0.442098
114.002914 115.360297 -2.550566 -0.267977 7.852681 -0.272716 -1.195263 -0.471394
114.015266 115.365249 -2.340013 -0.208161 7.611023 -0.262063 -1.197926 -0.486841
114.015408 115.370255 -2.273019 -0.222517 7.632557 -0.238094 -1.183545 -0.510810
114.017253 115.375245 -2.141423 -0.126811 7.802435 -0.225310 -1.175555 -0.528387
114.021045 115.380265 -1.945225 -0.064602 7.532066 -0.208266 -1.163837 -0.546497
114.028704 115.385424 -1.957189 -0.023927 7.407648 -0.198678 -1.143596 -0.556085
114.032655 115.390416 -1.985900 0.021534 7.536851 -0.191753 -1.123888 -0.572064
114.039679 115.395581 -1.945225 0.093313 7.386114 -0.191221 -1.090864 -0.584315
114.041886 115.400579 -2.055287 0.059816 7.445930 -0.185894 -1.051981 -0.591240
114.050025 115.405746 -2.141423 0.016749 7.469857 -0.185894 -1.010434 -0.589642
114.052046 115.410740 -1.928477 0.047853 7.283230 -0.193884 -0.982204 -0.585381
114.058121 115.415918 -1.868661 0.045460 7.127708 -0.191753 -0.960898 -0.577391
114.062653 115.420926 -1.806452 0.021534 7.376543 -0.189623 -0.947582 -0.559814
114.067679 115.426077 -1.940440 -0.002393 7.173168 -0.180568 -0.940125 -0.546497
114.076251 115.431098 -1.885409 0.126811 7.271267 -0.173643 -0.931602 -0.525191
114.077648 115.436445 -1.641359 0.210553 7.453108 -0.154468 -0.920949 -0.502820
114.086469 115.441254 -1.466695 0.263192 7.508139 -0.140619 -0.898578 -0.486841
114.088258 115.446473 -1.490622 0.323008 7.666054 -0.124640 -0.871946 -0.467665
114.092948 115.451427 -1.430805 0.323008 7.656484 -0.106530 -0.836791 -0.450088
114.099065 115.457355 -1.347063 0.337364 7.701944 -0.093746 -0.790983 -0.426119
114.108047 115.461872 -1.315958 0.287118 7.900534 -0.077767 -0.746773 -0.398421
114.111291 115.466782 -1.296817 0.337364 7.840718 -0.060189 -0.713216 -0.367527
114.118269 115.471791 -1.150865 0.330186 7.783294 -0.043145 -0.698835 -0.341960
114.120960 115.477048 -1.016877 0.301474 7.776116 -0.025567 -0.700433 -0.306806
114.129357 115.481968 -1.036018 0.232087 7.831147 -0.004794 -0.712151 -0.271651
114.130331 115.487312 -0.973809 0.366076 7.835932 0.021839 -0.736120 -0.235963
114.139279 115.492256 -1.036018 0.334971 7.792865 0.041014 -0.754230 -0.201341
114.139421 115.497444 -1.002521 0.418714 7.857466 0.061787 -0.763285 -0.173643
114.145996 115.502433 -0.961846 0.363683 7.713907 0.085224 -0.781928 -0.150207
114.147978 115.507327 -1.007306 0.323008 7.668447 0.095877 -0.793646 -0.121976
114.155694 115.512351 -0.918778 0.315830 7.795257 0.116117 -0.803234 -0.096942
114.158063 115.517484 -0.777612 0.248836 7.812006 0.129434 -0.802169 -0.068712
114.166749 115.522406 -0.961846 0.110062 7.800043 0.147011 -0.796309 -0.039949
114.168030 115.527356 -0.995343 0.126811 7.773724 0.162990 -0.784059 -0.010653
114.175637 115.532366 -0.854176 0.172271 7.797650 0.178970 -0.769677 0.020241
114.178754 115.537368 -0.878103 0.217731 7.857466 0.192819 -0.740914 0.040481
114.183258 115.542373 -1.043196 0.157915 7.886178 0.201874 -0.697769 0.062853
114.203306 115.547413 -0.985772 0.093313 7.922068 0.209863 -0.651429 0.086822
114.203443 115.552387 -0.655586 0.069387 7.874215 0.223712 -0.608285 0.111324
114.204318 115.558484 -0.375646 0.052638 7.742619 0.235431 -0.582717 0.139021
114.207044 115.565879 -0.131596 0.066994 7.773724 0.262063 -0.556085 0.167784
114.220575 115.571700 -0.212946 -0.043068 7.969921 0.286565 -0.528387 0.183231
114.221205 115.575729 -0.279940 -0.138774 7.867037 0.297750 -0.497494 0.190688
114.223386 115.580877 -0.148344 -0.093313 7.840718 0.315328 -0.454882 0.191753
114.233032 115.585760 0.066994 -0.007178 7.991455 0.329709 -0.415466 0.188558
114.233164 115.590804 0.026319 0.165093 7.967528 0.343026 -0.378180 0.171513
114.242162 115.595751 0.145952 0.157915 7.855074 0.359005 -0.345689 0.142750
114.242305 115.600770 0.289511 0.344542 7.792865 0.365929 -0.315328 0.102269
114.249363 115.605754 0.267977 0.351720 8.125443 0.368060 -0.284967 0.058591
114.252508 115.610775 0.155522 0.394787 7.962743 0.363266 -0.252475 0.017577
114.256570 115.615774 0.141166 0.413929 7.852681 0.357940 -0.222114 -0.023437
114.262890 115.620794 0.090921 0.380432 7.776116 0.354744 -0.195482 -0.070310
114.269487 115.625924 -0.095706 0.358898 7.790472 0.347287 -0.167252 -0.103866
114.272998 115.630867 -0.229695 0.234480 7.900534 0.346222 -0.129966 -0.132629
114.281571 115.635882 -0.189019 0.232087 8.178082 0.345156 -0.074571 -0.155533
114.282213 115.640876 -0.014356 0.181841 8.144584 0.346222 -0.009588 -0.178437
114.289070 115.645889 0.167486 0.306259 8.039308 0.360070 0.060189 -0.196547
114.293941 115.650916 0.215339 0.315830 8.072805 0.365397 0.102801 -0.205602
114.300722 115.655909 0.327793 0.378039 7.922068 0.374452 0.124107 -0.210929
114.308624 115.661080 0.277548 0.461782 8.075198 0.373387 0.142217 -0.212527
114.309300 115.666024 0.167486 0.413929 8.103909 0.365397 0.153403 -0.211994
114.313494 115.671578 0.126811 0.559880 8.056056 0.348352 0.167784 -0.213059
114.324139 115.676834 0.141166 0.653194 8.178082 0.317458 0.189623 -0.210396
114.328779 115.681799 0.205768 0.698654 8.190045 0.276977 0.207733 -0.205070
114.329462 115.686822 0.043068 0.545524 8.173296 0.230104 0.227974 -0.201874
114.338815 115.691905 -0.150737 0.488101 8.371886 0.173643 0.261530 -0.193351
114.341420 115.696826 0.016749 0.492886 8.369494 0.129966 0.279108 -0.187492
114.343034 115.702062 0.122025 0.442640 8.410169 0.078299 0.303610 -0.175241
114.351676 115.706868 0.088528 0.323008 8.424525 0.046340 0.308936 -0.166186
114.356903 115.712213 0.167486 0.270370 8.340782 0.021839 0.300946 -0.155001
114.358224 115.717038 0.368468 0.189019 8.429310 0.004794 0.288695 -0.143282
114.367288 115.722221 0.504849 0.131596 8.391028 -0.004794 0.267922 -0.133162
114.368577 115.727228 0.579022 0.100491 8.379064 -0.011186 0.255139 -0.124107
114.376390 115.732395 0.674728 0.157915 8.525016 -0.013849 0.256204 -0.126238
114.378097 115.737397 0.784790 0.169878 8.869558 -0.007990 0.266857 -0.130499
114.386409 115.742671 0.940312 0.210553 8.804956 -0.004794 0.281238 -0.135293
114.388544 115.747730 0.796753 0.227302 8.761888 0.003729 0.292424 -0.148076
114.396800 115.752963 0.629267 0.153130 8.685324 0.003729 0.279108 -0.155001
114.399323 115.757887 0.509635 0.177056 8.627900 0.007457 0.255671 -0.152870
114.407090 115.763074 0.483316 0.174664 8.723606 0.003729 0.213592 -0.149674
114.408575 115.767898 0.401965 0.141166 8.714035 -0.005859 0.166719 -0.140087
114.417367 115.772973 0.392395 0.263192 8.675753 -0.024502 0.112389 -0.130499
114.418626 115.777905 0.521598 0.334971 8.706858 -0.041014 0.062320 -0.123042
114.425446 115.782948 0.466567 0.179449 8.852809 -0.061787 0.014914 -0.123042
114.437041 115.788052 0.528776 0.114847 8.900662 -0.077234 -0.022904 -0.117183
114.437254 115.793002 0.590985 0.074172 8.950908 -0.096942 -0.046340 -0.115052
114.438772 115.798015 0.758470 0.074172 8.831275 -0.102269 -0.074571 -0.123574
114.450133 115.803011 0.763256 0.066994 8.778637 -0.112389 -0.107062 -0.123574
114.450310 115.808017 0.653194 0.045460 8.644649 -0.119313 -0.141152 -0.135293
114.456396 115.813049 0.600555 0.028712 8.807349 -0.127303 -0.164056 -0.146478
114.458679 115.818031 0.552702 0.026319 8.721213 -0.136891 -0.176839 -0.157131
114.467180 115.823204 0.447426 -0.071780 8.864772 -0.142217 -0.178437 -0.160860
114.468806 115.828131 0.387609 -0.035890 8.941337 -0.147544 -0.168317 -0.167252
114.480126 115.833159 0.523991 0.007178 8.891092 -0.155001 -0.167252 -0.177372
114.480945 115.838137 0.471352 -0.019141 8.919803 -0.158729 -0.169915 -0.175774
114.487128 115.843166 0.421107 -0.074172 8.773852 -0.162458 -0.181100 -0.174176
114.488992 115.848184 0.361290 -0.040675 8.754711 -0.164588 -0.208266 -0.164056
114.500167 115.853177 0.349327 -0.014356 8.737962 -0.173111 -0.230637 -0.156599
114.500331 115.858431 0.291903 -0.014356 8.692502 -0.179503 -0.254073 -0.142750
114.506457 115.863295 0.265584 -0.114847 8.625507 -0.182698 -0.276977 -0.134760
114.509846 115.868297 0.390002 -0.133988 8.642256 -0.188025 -0.290293 -0.120379
114.517180 115.873375 0.523991 -0.138774 8.395813 -0.191753 -0.302544 -0.115052
114.528770 115.879986 0.574236 -0.172271 8.496304 -0.197080 -0.304675 -0.106530
114.530086 115.883520 0.512027 -0.232087 8.553728 -0.197080 -0.299348 -0.104399
114.530232 115.888413 0.665157 -0.198590 8.615937 -0.198145 -0.284434 -0.106530
114.538437 115.893510 0.724973 -0.191412 8.613544 -0.201341 -0.264194 -0.116117
114.540578 115.898448 0.521598 -0.157915 8.515445 -0.200276 -0.259400 -0.120379
114.548639 115.903455 0.421107 -0.232087 8.417347 -0.199743 -0.267922 -0.127303
114.550707 115.908460 0.452211 -0.232087 8.388635 -0.194417 -0.279640 -0.132629
114.557686 115.913467 0.418714 -0.301474 8.438881 -0.191221 -0.294555 -0.136358
114.562056 115.918502 0.437855 -0.301474 8.417347 -0.186427 -0.296685 -0.134227
114.566618 115.923481 0.526383 -0.356505 8.350352 -0.181100 -0.293489 -0.124107
114.570812 115.928661 0.724973 -0.279940 8.405383 -0.160860 -0.281238 -0.129434
114.578113 115.933596 0.842213 -0.308652 8.486734 -0.144880 -0.260998 -0.126238
114.580195 115.938618 0.880496 -0.394787 8.448451 -0.124640 -0.232767 -0.132629
114.586317 115.943613 0.921171 -0.421107 8.450844 -0.100138 -0.206135 -0.136358
114.589240 115.948627 1.024055 -0.406751 8.505875 -0.070842 -0.176307 -0.143815
114.598258 115.953654 1.014484 -0.464174 8.364708 -0.043677 -0.157664 -0.147544
114.599552 115.958640 0.906815 -0.543132 8.194830 -0.018110 -0.135825 -0.144880
114.606432 115.963808 1.012091 -0.473745 8.247468 0.011718 -0.117183 -0.142750
