t x_meas y_meas z_meas q0_meas q1_meas q2_meas q3_meas ax_meas ay_meas az_meas wx_meas wy_meas wz_meas x y z q0 q1 q2 q3 vx vy vz ax ay az wx wy wz Fd u1 u2 u3 u4 M1 M2 M3 qdes0 qdes1 qdes2 qdes3
25.953468 nan nan nan nan nan nan nan 0.734544 -3.198975 6.101260 1.899957 -3.477129 1.061568 1.058633 -2.516422 0.141826 0.944107 -0.098523 -0.010808 0.314385 0.696055 -2.541996 -0.563856 0.000000 0.000000 0.000000 1.734709 -2.523558 1.258410 10.000000 0.000000 0.000000 0.000000 0.000000 -0.563038 0.677395 -0.471099 0.972840 -0.224195 -0.056137 0.012937
25.964189 nan nan nan nan nan nan nan 1.220252 -2.811365 7.862252 1.911675 -3.759966 0.973149 1.066095 -2.543675 0.135781 0.942608 -0.085551 -0.019988 0.322136 0.705105 -2.547759 -0.577689 0.000000 0.000000 0.000000 1.782285 -2.745932 1.190972 10.000000 0.000000 0.000000 0.000000 0.000000 -0.586111 0.745580 -0.457271 0.972801 -0.224205 -0.056732 0.013075
25.974872 nan nan nan nan nan nan nan 1.710746 -2.481179 9.044221 1.935645 -3.971960 0.939592 1.073628 -2.570892 0.129609 0.940917 -0.071967 -0.030197 0.329520 0.714058 -2.551338 -0.585957 0.000000 0.000000 0.000000 1.829206 -2.970098 1.130084 10.000000 0.000000 0.000000 0.000000 0.000000 -0.609421 0.815220 -0.444792 0.972751 -0.224251 -0.057372 0.013226
25.985556 nan nan nan nan nan nan nan 1.954796 -3.335356 6.034266 1.968136 -4.169040 0.878870 1.081257 -2.598151 0.123349 0.938972 -0.057716 -0.041464 0.336573 0.724230 -2.555230 -0.593969 0.000000 0.000000 0.000000 1.871840 -3.180023 1.076151 10.000000 0.000000 0.000000 0.000000 0.000000 -0.632115 0.882298 -0.433779 0.972688 -0.224326 -0.058106 0.013401
25.996258 nan nan nan nan nan nan nan 1.409272 -3.043452 8.383850 1.950559 -4.435364 0.849574 1.089008 -2.625497 0.116992 0.936708 -0.042813 -0.053727 0.343305 0.735949 -2.559818 -0.603138 0.000000 0.000000 0.000000 1.898034 -3.381142 1.026230 10.000000 0.000000 0.000000 0.000000 0.000000 -0.651127 0.948089 -0.423514 0.972615 -0.224410 -0.058945 0.013600
26.007002 nan nan nan nan nan nan nan 1.691604 -3.323392 8.278573 1.990507 -4.504075 0.770742 1.096915 -2.653000 0.110512 0.934059 -0.027317 -0.066989 0.349713 0.746782 -2.566115 -0.609732 0.000000 0.000000 0.000000 1.916929 -3.564103 0.975770 10.000000 0.000000 0.000000 0.000000 0.000000 -0.668778 1.010484 -0.412863 0.972497 -0.224704 -0.059725 0.013800
26.017648 nan nan nan nan nan nan nan 2.354369 -3.644008 9.924717 1.975593 -4.665468 0.748904 1.104865 -2.680318 0.104021 0.931022 -0.011496 -0.080979 0.355679 0.758557 -2.574994 -0.617281 0.000000 0.000000 0.000000 1.930312 -3.725755 0.936745 10.000000 0.000000 0.000000 0.000000 0.000000 -0.685296 1.068215 -0.404776 0.972340 -0.225146 -0.060553 0.014021
26.028317 nan nan nan nan nan nan nan 2.454860 -3.273147 9.797906 1.996899 -4.843905 0.735588 1.112958 -2.707791 0.097435 0.927510 0.004754 -0.095738 0.361299 0.769534 -2.584618 -0.616345 0.000000 0.000000 0.000000 1.942657 -3.881471 0.901258 10.000000 0.000000 0.000000 0.000000 0.000000 -0.702032 1.125335 -0.397318 0.972102 -0.225933 -0.061383 0.014266
26.039014 nan nan nan nan nan nan nan 4.333091 -4.129716 10.520487 2.081058 -4.871603 0.707357 1.121190 -2.735439 0.090842 0.923472 0.021424 -0.111231 0.366563 0.781765 -2.595561 -0.615410 0.000000 0.000000 0.000000 1.964197 -4.005778 0.872540 10.000000 0.000000 0.000000 0.000000 0.000000 -0.721353 1.175229 -0.391302 0.971835 -0.226811 -0.062301 0.014540
26.049801 nan nan nan nan nan nan nan 4.689596 -3.299466 10.814783 2.036848 -4.998906 0.686584 1.129623 -2.763437 0.084204 0.918841 0.038592 -0.127362 0.371512 0.797161 -2.606981 -0.609488 0.000000 0.000000 0.000000 1.981856 -4.105450 0.844968 10.000000 0.000000 0.000000 0.000000 0.000000 -0.740267 1.219390 -0.385309 0.971499 -0.227892 -0.063501 0.014896
26.060455 nan nan nan nan nan nan nan 5.452852 -3.230079 12.575774 2.017672 -4.972806 0.697237 1.138116 -2.791212 0.077710 0.913697 0.055827 -0.143664 0.376034 0.812172 -2.617655 -0.600048 0.000000 0.000000 0.000000 1.988501 -4.189157 0.832401 9.721696 0.000000 0.000000 0.000000 0.000000 -0.756418 1.259614 -0.382837 0.971143 -0.229043 -0.064706 0.015261
26.071124 nan nan nan nan nan nan nan 5.601196 -3.155907 11.769451 1.982518 -4.929129 0.660484 1.146781 -2.819140 0.071308 0.907938 0.073262 -0.160291 0.380248 0.828667 -2.628917 -0.584861 0.000000 0.000000 0.000000 1.990394 -4.236426 0.816675 9.311060 0.000000 0.000000 0.000000 0.000000 -0.771682 1.290913 -0.379342 0.970715 -0.230436 -0.066071 0.015685
26.081980 nan nan nan nan nan nan nan 5.790216 -3.521982 10.814783 2.016074 -4.920607 0.705759 1.155777 -2.847679 0.064959 0.901475 0.091074 -0.177327 0.384192 0.843792 -2.641068 -0.568484 0.000000 0.000000 0.000000 1.994004 -4.249872 0.811667 8.862054 0.000000 0.000000 0.000000 0.000000 -0.787572 1.314226 -0.378369 0.970263 -0.231940 -0.067338 0.016097
26.092481 nan nan nan nan nan nan nan 6.670711 -3.883273 12.204913 2.172140 -4.719798 0.647168 1.164637 -2.875413 0.058989 0.894648 0.108295 -0.193748 0.387737 0.860085 -2.654769 -0.552026 0.000000 0.000000 0.000000 2.010770 -4.220870 0.802509 8.401901 0.000000 0.000000 0.000000 0.000000 -0.806340 1.326056 -0.376174 0.969773 -0.233556 -0.068687 0.016542
26.103188 nan nan nan nan nan nan nan 6.907584 -3.189404 12.530314 2.313825 -4.580244 0.657288 1.173846 -2.903838 0.053079 0.887152 0.125814 -0.210187 0.391093 0.877465 -2.670803 -0.533770 0.000000 0.000000 0.000000 2.062267 -4.140361 0.802386 7.907959 0.000000 0.000000 0.000000 0.000000 -0.834169 1.324999 -0.376093 0.969215 -0.235403 -0.070123 0.017031
26.113840 nan nan nan nan nan nan nan 6.692245 -3.136766 11.987182 2.393190 -4.452941 0.673800 1.183193 -2.932287 0.047393 0.879189 0.143240 -0.225922 0.394295 0.893262 -2.688348 -0.513622 0.000000 0.000000 0.000000 2.134984 -4.039514 0.805439 7.393529 0.000000 0.000000 0.000000 0.000000 -0.867295 1.318271 -0.376800 0.968615 -0.237431 -0.071444 0.017513
26.124707 nan nan nan nan nan nan nan 7.931639 -3.438240 13.018415 2.415561 -4.334161 0.647168 1.192900 -2.961501 0.041812 0.870566 0.161053 -0.241195 0.397493 0.908925 -2.708668 -0.491471 0.000000 0.000000 0.000000 2.220150 -3.923903 0.811559 6.848016 0.000000 0.000000 0.000000 0.000000 -0.904022 1.307575 -0.378296 0.967941 -0.239734 -0.072757 0.018020
26.135369 nan nan nan nan nan nan nan 7.869430 -3.466952 9.692630 2.390526 -4.171170 0.590707 1.202591 -2.990381 0.036572 0.861638 0.178575 -0.255322 0.400626 0.924715 -2.730034 -0.469082 0.000000 0.000000 0.000000 2.296046 -3.781415 0.798439 6.297742 0.000000 0.000000 0.000000 0.000000 -0.938282 1.289025 -0.375048 0.967236 -0.242122 -0.074074 0.018542
26.146112 nan nan nan nan nan nan nan 7.089425 -5.804572 5.622730 2.215818 -3.424930 0.415466 1.212525 -3.019710 0.031532 0.852283 0.196187 -0.268570 0.403725 0.944005 -2.750427 -0.452694 0.000000 0.000000 0.000000 2.311454 -3.546798 0.758273 5.748640 0.000000 0.000000 0.000000 0.000000 -0.957369 1.246306 -0.365112 0.966579 -0.244219 -0.075608 0.019103
26.156744 nan nan nan nan nan nan nan 5.838069 -7.390899 4.991070 1.949493 -1.927122 0.025034 1.222562 -3.048952 0.026719 0.842961 0.213133 -0.280396 0.406656 0.970622 -2.769853 -0.447010 0.000000 0.000000 0.000000 2.247405 -3.075641 0.638063 5.233919 0.000000 0.000000 0.000000 0.000000 -0.955981 1.142368 -0.335149 0.965998 -0.245835 -0.077602 0.019749
26.167422 nan nan nan nan nan nan nan 6.756847 -3.773211 6.208930 1.661331 -1.096191 -0.225310 1.232926 -3.078529 0.021946 0.834237 0.228922 -0.290024 0.409305 1.002340 -2.789961 -0.453429 0.000000 0.000000 0.000000 2.109262 -2.485240 0.462408 4.775443 0.000000 0.000000 0.000000 0.000000 -0.935180 1.005908 -0.291353 0.965496 -0.247031 -0.079848 0.020430
26.178106 nan nan nan nan nan nan nan 8.757103 -3.799530 10.637727 1.660798 -0.762753 -0.347819 1.243635 -3.108337 0.017102 0.826668 0.243002 -0.297007 0.411531 1.032073 -2.808702 -0.459600 0.000000 0.000000 0.000000 1.959613 -1.857351 0.268346 4.375681 0.000000 0.000000 0.000000 0.000000 -0.910343 0.857276 -0.242978 0.965023 -0.248137 -0.081939 0.021069
26.188789 nan nan nan nan nan nan nan 7.984277 -3.366460 8.606366 1.628839 -0.680725 -0.331307 1.254661 -3.138342 0.012192 0.820502 0.255285 -0.301217 0.413370 1.058873 -2.830762 -0.456096 0.000000 0.000000 0.000000 1.807571 -1.244275 0.087179 4.023959 0.000000 0.000000 0.000000 0.000000 -0.884247 0.709670 -0.197726 0.964405 -0.249835 -0.083871 0.021727
26.199474 nan nan nan nan nan nan nan 7.343046 -1.660500 9.656740 1.605402 -0.606154 -0.353146 1.265975 -3.168589 0.007318 0.815785 0.265798 -0.302778 0.414936 1.081813 -2.850376 -0.451125 0.000000 0.000000 0.000000 1.682519 -0.749401 -0.063676 3.740671 0.000000 0.000000 0.000000 0.000000 -0.863657 0.588959 -0.160221 0.963833 -0.251421 -0.085535 0.022312
26.210144 nan nan nan nan nan nan nan 7.567956 -2.014612 9.080111 1.618719 -0.546497 -0.341428 1.277518 -3.199002 0.002505 0.812291 0.274869 -0.302210 0.416294 1.101468 -2.873321 -0.442779 0.000000 0.000000 0.000000 1.610498 -0.508091 -0.136842 3.503724 0.000000 0.000000 0.000000 0.000000 -0.855637 0.529692 -0.142193 0.963183 -0.253364 -0.086954 0.022873
26.220854 nan nan nan nan nan nan nan 7.094211 -1.342277 9.137535 1.576107 -0.536910 -0.307338 1.289315 -3.229776 -0.002237 0.809370 0.283217 -0.300616 0.417540 1.118568 -2.894044 -0.436829 0.000000 0.000000 0.000000 1.587961 -0.409674 -0.153860 3.298408 0.000000 0.000000 0.000000 0.000000 -0.859263 0.505144 -0.138361 0.962612 -0.255066 -0.088165 0.023361
26.231605 nan nan nan nan nan nan nan 6.266353 -0.897244 7.859859 1.574509 -0.460741 -0.316393 1.301340 -3.260890 -0.006934 0.806604 0.291282 -0.298588 0.418796 1.132029 -2.915299 -0.429326 0.000000 0.000000 0.000000 1.570168 -0.357091 -0.149983 3.097010 0.000000 0.000000 0.000000 0.000000 -0.863812 0.491895 -0.139886 0.962036 -0.256866 -0.089109 0.023792
26.242310 nan nan nan nan nan nan nan 6.182611 -0.930741 8.570476 1.549474 -0.439968 -0.323850 1.313459 -3.292098 -0.011530 0.803891 0.299090 -0.296365 0.420086 1.145778 -2.935509 -0.426361 0.000000 0.000000 0.000000 1.554102 -0.315361 -0.150247 2.908114 0.000000 0.000000 0.000000 0.000000 -0.868364 0.481111 -0.140494 0.961525 -0.258416 -0.090029 0.024196
26.252996 nan nan nan nan nan nan nan 5.792608 -0.117240 7.510532 1.519113 -0.414401 -0.315861 1.325702 -3.323467 -0.016086 0.801216 0.306700 -0.293981 0.421382 1.156584 -2.955496 -0.425657 0.000000 0.000000 0.000000 1.536960 -0.282560 -0.145250 2.724529 0.000000 0.000000 0.000000 0.000000 -0.872268 0.472582 -0.142571 0.961064 -0.259864 -0.090699 0.024524
26.263692 nan nan nan nan nan nan nan 5.316471 0.050246 7.326298 1.497275 -0.354211 -0.290826 1.338073 -3.355079 -0.020639 0.798550 0.314140 -0.291479 0.422698 1.165651 -2.973852 -0.427438 0.000000 0.000000 0.000000 1.513381 -0.250306 -0.138500 2.548135 0.000000 0.000000 0.000000 0.000000 -0.874176 0.464140 -0.145234 0.960671 -0.261104 -0.091222 0.024794
26.274352 nan nan nan nan nan nan nan 4.756590 0.191412 6.965007 1.477034 -0.361136 -0.297750 1.350499 -3.386780 -0.025195 0.795913 0.321349 -0.288894 0.424026 1.173799 -2.992210 -0.431278 0.000000 0.000000 0.000000 1.493191 -0.220686 -0.138793 2.377620 0.000000 0.000000 0.000000 0.000000 -0.873298 0.456321 -0.146222 0.960309 -0.262261 -0.091651 0.025030
26.285056 nan nan nan nan nan nan nan 4.955181 0.035890 6.462551 1.466914 -0.327579 -0.280173 1.363063 -3.418808 -0.029811 0.793292 0.328415 -0.286197 0.425350 1.179923 -3.009067 -0.438901 0.000000 0.000000 0.000000 1.471802 -0.198856 -0.134412 2.215486 0.000000 0.000000 0.000000 0.000000 -0.867950 0.450412 -0.148539 0.960032 -0.263170 -0.091897 0.025191
26.295854 nan nan nan nan nan nan nan 4.892972 0.110062 6.003162 1.448804 -0.294022 -0.266324 1.375804 -3.451301 -0.034551 0.790658 0.335372 -0.283421 0.426682 1.186696 -3.025631 -0.448336 0.000000 0.000000 0.000000 1.451540 -0.174612 -0.126084 2.057136 0.000000 0.000000 0.000000 0.000000 -0.862885 0.443776 -0.151883 0.959778 -0.263985 -0.092172 0.025352
26.306419 nan nan nan nan nan nan nan 4.512540 0.813501 7.065499 1.413649 -0.306806 -0.283369 1.388342 -3.483266 -0.039287 0.788086 0.342006 -0.280647 0.428006 1.193352 -3.041050 -0.459314 0.000000 0.000000 0.000000 1.430556 -0.157343 -0.122334 1.907947 0.000000 0.000000 0.000000 0.000000 -0.857639 0.438812 -0.154123 0.959564 -0.264657 -0.092428 0.025493
26.317107 nan nan nan nan nan nan nan 4.797266 0.856569 6.945866 1.404594 -0.269520 -0.274847 1.401096 -3.515769 -0.044197 0.785492 0.348564 -0.277806 0.429336 1.198496 -3.057099 -0.470193 0.000000 0.000000 0.000000 1.411770 -0.143977 -0.121336 1.757436 0.000000 0.000000 0.000000 0.000000 -0.852942 0.434886 -0.155742 0.959349 -0.265376 -0.092568 0.025606
26.327853 nan nan nan nan nan nan nan 4.703952 0.430677 6.854946 1.381690 -0.229039 -0.253541 1.413975 -3.548621 -0.049249 0.782890 0.355025 -0.274921 0.430649 1.203227 -3.073713 -0.480685 0.000000 0.000000 0.000000 1.392729 -0.122104 -0.115282 1.606110 0.000000 0.000000 0.000000 0.000000 -0.848182 0.428829 -0.158638 0.959123 -0.266143 -0.092676 0.025716
26.338618 nan nan nan nan nan nan nan 4.558000 1.170006 7.436360 1.343339 -0.247149 -0.255671 1.426928 -3.581709 -0.054424 0.780293 0.361337 -0.271979 0.431979 1.208056 -3.091685 -0.491052 0.000000 0.000000 0.000000 1.368585 -0.110041 -0.113286 1.454688 0.000000 0.000000 0.000000 0.000000 -0.842146 0.425209 -0.160531 0.958872 -0.266999 -0.092778 0.025834
26.349345 nan nan nan nan nan nan nan 4.924076 1.155651 7.776116 1.331089 -0.213592 -0.251410 1.439887 -3.614874 -0.059691 0.777721 0.367475 -0.269042 0.433276 1.212451 -3.110010 -0.500632 0.000000 0.000000 0.000000 1.344992 -0.097923 -0.112961 1.304064 0.000000 0.000000 0.000000 0.000000 -0.836248 0.421588 -0.161996 0.958609 -0.267904 -0.092854 0.025950
26.359998 nan nan nan nan nan nan nan 4.964751 1.069515 8.111087 1.301793 -0.159262 -0.233833 1.452803 -3.648004 -0.065025 0.775189 0.373425 -0.266116 0.434532 1.216694 -3.129813 -0.508773 0.000000 0.000000 0.000000 1.322511 -0.073613 -0.106293 1.152244 0.000000 0.000000 0.000000 0.000000 -0.830628 0.414948 -0.164997 0.958305 -0.268955 -0.092920 0.026079
26.370726 nan nan nan nan nan nan nan 5.000641 1.682034 7.998633 1.249593 -0.161392 -0.233300 1.465856 -3.681581 -0.070483 0.772663 0.379238 -0.263120 0.435820 1.220542 -3.150999 -0.515203 0.000000 0.000000 0.000000 1.292362 -0.057165 -0.101829 0.998518 0.000000 0.000000 0.000000 0.000000 -0.823091 0.410295 -0.167467 0.957959 -0.270157 -0.092963 0.026217
26.381349 nan nan nan nan nan nan nan 5.347575 2.095962 8.400598 1.231483 -0.139554 -0.232235 1.478822 -3.715054 -0.075956 0.770197 0.384807 -0.260151 0.437083 1.224493 -3.171903 -0.520649 0.000000 0.000000 0.000000 1.262327 -0.044061 -0.100998 0.848623 0.000000 0.000000 0.000000 0.000000 -0.815582 0.406452 -0.169003 0.957606 -0.271371 -0.093025 0.026362
26.392024 nan nan nan nan nan nan nan 5.227943 2.227558 8.879128 1.193665 -0.115052 -0.223180 1.491893 -3.748914 -0.081514 0.767761 0.390231 -0.257174 0.438320 1.227468 -3.193698 -0.524216 0.000000 0.000000 0.000000 1.232386 -0.023278 -0.098143 0.697440 0.000000 0.000000 0.000000 0.000000 -0.808096 0.400751 -0.171038 0.957221 -0.272711 -0.093029 0.026504
26.402696 nan nan nan nan nan nan nan 5.404999 2.452467 9.348088 1.144662 -0.099605 -0.217853 1.504993 -3.782997 -0.087108 0.765376 0.395460 -0.254177 0.439551 1.229452 -3.216359 -0.525905 0.000000 0.000000 0.000000 1.195843 -0.006414 -0.095757 0.546641 0.000000 0.000000 0.000000 0.000000 -0.798961 0.396085 -0.172964 0.956804 -0.274175 -0.092973 0.026642
26.413417 nan nan nan nan nan nan nan 5.687332 2.832899 9.874471 1.157978 -0.082561 -0.209863 1.518173 -3.817480 -0.092746 0.763042 0.400504 -0.251178 0.440764 1.231553 -3.240779 -0.525431 0.000000 0.000000 0.000000 1.166308 0.004438 -0.094396 0.394319 0.000000 0.000000 0.000000 0.000000 -0.791577 0.392949 -0.174581 0.956328 -0.275829 -0.092931 0.026804
26.424134 nan nan nan nan nan nan nan 5.830891 3.402350 10.652083 1.098854 -0.043677 -0.196015 1.531372 -3.852211 -0.098377 0.760753 0.405381 -0.248198 0.441949 1.232906 -3.266875 -0.522563 0.000000 0.000000 0.000000 1.136230 0.022619 -0.090693 0.239705 0.000000 0.000000 0.000000 0.000000 -0.784057 0.388073 -0.176750 0.955797 -0.277676 -0.092846 0.026973
26.434800 nan nan nan nan nan nan nan 5.995984 3.490878 10.123307 1.040262 -0.026100 -0.197080 1.544522 -3.887056 -0.103951 0.758526 0.410050 -0.245227 0.443126 1.233336 -3.294388 -0.516530 0.000000 0.000000 0.000000 1.098814 0.039299 -0.088106 0.083846 0.000000 0.000000 0.000000 0.000000 -0.774704 0.383670 -0.178616 0.955206 -0.279730 -0.092713 0.027151
26.445501 nan nan nan nan nan nan nan 5.675369 3.407135 10.051527 1.006706 -0.019708 -0.192286 1.557720 -3.922309 -0.109478 0.756363 0.414525 -0.242265 0.444288 1.233662 -3.322056 -0.509244 0.000000 0.000000 0.000000 1.061427 0.052723 -0.086284 -0.069221 0.000000 0.000000 0.000000 0.000000 -0.765357 0.380078 -0.180276 0.954593 -0.281838 -0.092583 0.027335
26.456196 nan nan nan nan nan nan nan 5.809357 3.725358 10.245332 0.959833 0.016512 -0.186427 1.570914 -3.957839 -0.114925 0.754271 0.418798 -0.239335 0.445424 1.233715 -3.350246 -0.501898 0.000000 0.000000 0.000000 1.024430 0.069924 -0.084327 -0.218691 0.000000 0.000000 0.000000 0.000000 -0.756107 0.375565 -0.181958 0.953970 -0.283974 -0.092428 0.027514
26.466910 nan nan nan nan nan nan nan 5.627515 3.871310 10.099380 0.910829 0.047406 -0.183764 1.584132 -3.993733 -0.120302 0.752252 0.422872 -0.236415 0.446547 1.233728 -3.378222 -0.494288 0.000000 0.000000 0.000000 0.976252 0.088500 -0.084447 -0.363317 0.000000 0.000000 0.000000 0.000000 -0.744063 0.370687 -0.183119 0.953344 -0.286100 -0.092273 0.027691
26.477611 nan nan nan nan nan nan nan 5.486349 4.589105 9.884042 0.891121 0.061255 -0.178970 1.597334 -4.029884 -0.125591 0.750347 0.426691 -0.233532 0.447636 1.233026 -3.406633 -0.486755 0.000000 0.000000 0.000000 0.934056 0.103168 -0.085599 -0.502294 0.000000 0.000000 0.000000 0.000000 -0.733514 0.366820 -0.184019 0.952714 -0.288244 -0.092061 0.027853
26.488286 nan nan nan nan nan nan nan 5.424140 4.306772 10.297971 0.813887 0.079365 -0.173643 1.610497 -4.066249 -0.130788 0.748543 0.430286 -0.230689 0.448687 1.230823 -3.434517 -0.478855 0.000000 0.000000 0.000000 0.889102 0.117656 -0.085875 -0.635188 0.000000 0.000000 0.000000 0.000000 -0.722275 0.363057 -0.185162 0.952096 -0.290367 -0.091751 0.027982
26.498974 nan nan nan nan nan nan nan 5.053279 4.246956 9.805084 0.745175 0.091616 -0.160860 1.623652 -4.102958 -0.135906 0.746841 0.433661 -0.227887 0.449705 1.228574 -3.462984 -0.471520 0.000000 0.000000 0.000000 0.837542 0.132539 -0.085375 -0.762993 0.000000 0.000000 0.000000 0.000000 -0.709385 0.359199 -0.186479 0.951472 -0.292495 -0.091425 0.028105
26.509753 nan nan nan nan nan nan nan 4.735057 4.699167 9.654347 0.714814 0.097475 -0.161925 1.636895 -4.140285 -0.140988 0.745245 0.436812 -0.225121 0.450695 1.225564 -3.491681 -0.465112 0.000000 0.000000 0.000000 0.788290 0.142187 -0.085890 -0.884438 0.000000 0.000000 0.000000 0.000000 -0.697072 0.356680 -0.187557 0.950858 -0.294594 -0.091034 0.028204
26.520328 nan nan nan nan nan nan nan 4.713523 4.739842 9.314591 0.650364 0.117715 -0.142750 1.649855 -4.177209 -0.145907 0.743792 0.439677 -0.222482 0.451619 1.221937 -3.520257 -0.459718 0.000000 0.000000 0.000000 0.736508 0.149664 -0.083685 -0.997832 0.000000 0.000000 0.000000 0.000000 -0.684127 0.354754 -0.189281 0.950264 -0.296636 -0.090589 0.028279
26.530989 nan nan nan nan nan nan nan 4.438368 4.507755 8.328819 0.575260 0.145946 -0.135293 1.662882 -4.214739 -0.150808 0.742438 0.442333 -0.219918 0.452508 1.217386 -3.547591 -0.455990 0.000000 0.000000 0.000000 0.674483 0.158706 -0.082026 -1.102195 0.000000 0.000000 0.000000 0.000000 -0.668621 0.352453 -0.190899 0.949718 -0.298530 -0.090076 0.028314
26.541809 nan nan nan nan nan nan nan 3.969408 4.483828 7.845503 0.523061 0.137423 -0.136891 1.676054 -4.253124 -0.155741 0.741209 0.444748 -0.217431 0.453357 1.212343 -3.573378 -0.454477 0.000000 0.000000 0.000000 0.615938 0.163302 -0.081265 -1.195587 0.000000 0.000000 0.000000 0.000000 -0.653984 0.351235 -0.192306 0.949233 -0.300236 -0.089523 0.028315
26.552616 nan nan nan nan nan nan nan 3.854561 4.357018 7.292801 0.487373 0.143815 -0.127836 1.689156 -4.291741 -0.160653 0.740115 0.446907 -0.215072 0.454145 1.207160 -3.597858 -0.455902 0.000000 0.000000 0.000000 0.563696 0.167474 -0.080545 -1.277684 0.000000 0.000000 0.000000 0.000000 -0.640924 0.350099 -0.193685 0.948812 -0.301736 -0.088945 0.028286
26.563166 nan nan nan nan nan nan nan 3.538731 4.127323 7.371758 0.441033 0.175241 -0.117715 1.701892 -4.329699 -0.165463 0.739165 0.448796 -0.212877 0.454863 1.201694 -3.620054 -0.460238 0.000000 0.000000 0.000000 0.509221 0.176024 -0.078034 -1.346619 0.000000 0.000000 0.000000 0.000000 -0.627305 0.347843 -0.195486 0.948476 -0.302973 -0.088343 0.028220
26.573914 nan nan nan nan nan nan nan 3.447810 3.928733 6.845375 0.393627 0.181100 -0.114519 1.714807 -4.368607 -0.170409 0.738326 0.450476 -0.210744 0.455558 1.196246 -3.642195 -0.466518 0.000000 0.000000 0.000000 0.457563 0.182268 -0.078119 -1.408151 0.000000 0.000000 0.000000 0.000000 -0.614391 0.346149 -0.196628 0.948168 -0.304122 -0.087728 0.028139
